"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","PHARMAEXP","TOT","USD_CAP","A","2019",471.195,
"NOR","PHARMAEXP","TOT","USD_CAP","A","2020",485.509,"P"
"POL","PHARMAEXP","TOT","USD_CAP","A","2002",228.42,
"POL","PHARMAEXP","TOT","USD_CAP","A","2003",246.721,
"POL","PHARMAEXP","TOT","USD_CAP","A","2004",259.599,
"POL","PHARMAEXP","TOT","USD_CAP","A","2005",248.394,
"POL","PHARMAEXP","TOT","USD_CAP","A","2006",260.145,
"POL","PHARMAEXP","TOT","USD_CAP","A","2007",278.763,
"POL","PHARMAEXP","TOT","USD_CAP","A","2008",300.86,
"POL","PHARMAEXP","TOT","USD_CAP","A","2009",323.094,
"POL","PHARMAEXP","TOT","USD_CAP","A","2010",346.526,
"POL","PHARMAEXP","TOT","USD_CAP","A","2011",361.408,
"POL","PHARMAEXP","TOT","USD_CAP","A","2012",351.322,
"POL","PHARMAEXP","TOT","USD_CAP","A","2013",362.625,
"POL","PHARMAEXP","TOT","USD_CAP","A","2014",362.176,
"POL","PHARMAEXP","TOT","USD_CAP","A","2015",385.842,
"POL","PHARMAEXP","TOT","USD_CAP","A","2016",411.073,
"POL","PHARMAEXP","TOT","USD_CAP","A","2017",419.371,
"POL","PHARMAEXP","TOT","USD_CAP","A","2018",441.424,
"POL","PHARMAEXP","TOT","USD_CAP","A","2019",450.98,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1970",6.336,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1977",32.678,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1978",43.52,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1979",47.804,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1980",53.524,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1981",56.224,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1982",59.815,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1983",61.999,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1984",64.579,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1985",96.319,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1986",106.496,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1987",125.243,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1988",133.642,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1989",140.143,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1990",159.296,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1991",181.701,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1992",200.064,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1993",215.593,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1994",224.223,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1995",244.75,"B"
"PRT","PHARMAEXP","TOT","USD_CAP","A","1996",267.148,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1997",282.608,
"PRT","PHARMAEXP","TOT","USD_CAP","A","1998",288.251,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2000",354.158,"B"
"PRT","PHARMAEXP","TOT","USD_CAP","A","2001",379.291,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2002",409.288,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2003",423.561,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2004",460.708,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2005",478.311,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2006",495.533,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2007",505.471,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2008",512.518,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2009",502.712,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2010",496.026,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2011",450.09,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2012",413.738,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2013",402.222,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2014",403.211,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2015",418.613,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2016",434.328,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2017",436.34,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2018",462.714,
"PRT","PHARMAEXP","TOT","USD_CAP","A","2019",494.667,
"SVK","PHARMAEXP","TOT","USD_CAP","A","1999",229.096,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2000",239.416,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2001",262.895,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2002",326.289,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2003",352.649,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2004",376.203,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2005",396.542,"B"
"SVK","PHARMAEXP","TOT","USD_CAP","A","2006",417.611,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2007",465.118,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2008",508.8,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2009",533.371,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2010",587.528,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2011",567.145,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2012",556.726,"B"
"SVK","PHARMAEXP","TOT","USD_CAP","A","2013",571.491,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2014",543.317,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2015",553.201,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2016",542.415,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2017",521.065,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2018",522.875,
"SVK","PHARMAEXP","TOT","USD_CAP","A","2019",534.983,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1980",71.922,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1981",77.333,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1982",86.197,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1983",86.685,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1984",82.49,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1985",93.438,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1986",92.567,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1987",100.666,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1988",117.161,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1989",133.871,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1990",152.254,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1995",222.446,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1996",238.96,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1997",262.38,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1998",281.878,
"ESP","PHARMAEXP","TOT","USD_CAP","A","1999",303.135,"B"
"ESP","PHARMAEXP","TOT","USD_CAP","A","2000",334.502,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2001",358.851,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2002",408.498,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2003",431.493,"B"
"ESP","PHARMAEXP","TOT","USD_CAP","A","2004",438.924,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2005",441.063,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2006",450.21,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2007",449.33,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2008",467.136,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2009",473.414,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2010",466.976,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2011",446.39,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2012",431.254,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2013",449.956,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2014",446.084,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2015",461.926,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2016",499.864,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2017",510.509,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2018",524.218,
"ESP","PHARMAEXP","TOT","USD_CAP","A","2019",532.088,"P"
"SWE","PHARMAEXP","TOT","USD_CAP","A","1970",20.824,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1971",23.773,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1972",28.101,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1973",33.479,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1974",37.736,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1975",42.901,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1976",45.438,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1977",49.887,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1978",52.069,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1979",56.94,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1980",62.556,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1981",67.701,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1982",74.604,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1983",78.44,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1984",80.24,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1985",85.851,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1986",91.507,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1987",100.501,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1988",98.684,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1989",121.352,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1990",128.344,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1991",135.318,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1992",155.151,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1993",170.318,"B"
"SWE","PHARMAEXP","TOT","USD_CAP","A","1994",187.401,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1995",205.873,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1996",240.818,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1997",222.535,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1998",258.235,
"SWE","PHARMAEXP","TOT","USD_CAP","A","1999",286.758,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2000",318.524,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2001",356.325,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2002",394.618,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2003",386.781,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2004",398.088,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2005",398.239,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2006",426.673,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2007",447.794,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2008",474.447,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2009",475.09,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2010",466.239,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2011",467.145,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2012",484.705,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2013",475.572,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2014",487.696,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2015",504.915,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2016",524.404,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2017",512.816,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2018",540.978,
"SWE","PHARMAEXP","TOT","USD_CAP","A","2019",539.718,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2010",626.453,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2011",638.87,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2012",667.643,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2013",699.238,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2014",715.159,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2015",756.463,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2016",812.015,
"CHE","PHARMAEXP","TOT","USD_CAP","A","2017",825.709,"B"
"CHE","PHARMAEXP","TOT","USD_CAP","A","2018",843.675,"B"
"CHE","PHARMAEXP","TOT","USD_CAP","A","2019",849.556,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1981",9.685,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1982",10.331,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1983",10.565,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1984",10.054,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1985",9.674,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1986",11.917,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1987",13.239,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1990",33.578,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1994",56.784,
"TUR","PHARMAEXP","TOT","USD_CAP","A","1999",100.909,"B"
"TUR","PHARMAEXP","TOT","USD_CAP","A","2000",120.081,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1970",19.585,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1971",21.425,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1972",23.017,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1973",24.321,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1974",29.385,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1975",28.6,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1976",32.017,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1977",35.56,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1978",40.379,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1979",44.402,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1980",52.019,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1981",57.989,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1982",64.88,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1983",71.614,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1984",78.925,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1985",82.364,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1986",87.07,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1987",91.732,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1988",100.745,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1989",109.144,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1990",113.197,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1991",123.705,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1992",140.249,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1993",154.303,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1994",168.593,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1995",176.163,
"GBR","PHARMAEXP","TOT","USD_CAP","A","1996",193.66,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2013",467.816,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2014",476.031,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2015",481.519,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2016",498.327,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2017",512.411,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2018",510.829,
"GBR","PHARMAEXP","TOT","USD_CAP","A","2019",515.485,
"USA","PHARMAEXP","TOT","USD_CAP","A","1987",171.834,
"USA","PHARMAEXP","TOT","USD_CAP","A","1988",189.545,
"USA","PHARMAEXP","TOT","USD_CAP","A","1989",209.722,
"USA","PHARMAEXP","TOT","USD_CAP","A","1990",235.469,
"USA","PHARMAEXP","TOT","USD_CAP","A","1991",251.462,
"USA","PHARMAEXP","TOT","USD_CAP","A","1992",257.468,
"USA","PHARMAEXP","TOT","USD_CAP","A","1993",265.437,
"USA","PHARMAEXP","TOT","USD_CAP","A","1994",276.718,
"USA","PHARMAEXP","TOT","USD_CAP","A","1995",300.923,
"USA","PHARMAEXP","TOT","USD_CAP","A","1996",330.937,
"USA","PHARMAEXP","TOT","USD_CAP","A","1997",363.952,
"USA","PHARMAEXP","TOT","USD_CAP","A","1998",402.545,
"USA","PHARMAEXP","TOT","USD_CAP","A","1999",463.851,
"USA","PHARMAEXP","TOT","USD_CAP","A","2000",521.677,
"USA","PHARMAEXP","TOT","USD_CAP","A","2001",584.779,
"USA","PHARMAEXP","TOT","USD_CAP","A","2002",652.646,
"USA","PHARMAEXP","TOT","USD_CAP","A","2003",723.841,
"USA","PHARMAEXP","TOT","USD_CAP","A","2004",779.91,
"USA","PHARMAEXP","TOT","USD_CAP","A","2005",826.029,
"USA","PHARMAEXP","TOT","USD_CAP","A","2006",894.044,
"USA","PHARMAEXP","TOT","USD_CAP","A","2007",933.087,
"USA","PHARMAEXP","TOT","USD_CAP","A","2008",952.447,
"USA","PHARMAEXP","TOT","USD_CAP","A","2009",984.105,
"USA","PHARMAEXP","TOT","USD_CAP","A","2010",986.647,
"USA","PHARMAEXP","TOT","USD_CAP","A","2011",1004.281,
"USA","PHARMAEXP","TOT","USD_CAP","A","2012",1013.928,
"USA","PHARMAEXP","TOT","USD_CAP","A","2013",1031.058,
"USA","PHARMAEXP","TOT","USD_CAP","A","2014",1142.182,
"USA","PHARMAEXP","TOT","USD_CAP","A","2015",1227.686,
"USA","PHARMAEXP","TOT","USD_CAP","A","2016",1245.305,
"USA","PHARMAEXP","TOT","USD_CAP","A","2017",1267.624,
"USA","PHARMAEXP","TOT","USD_CAP","A","2018",1308.752,
"USA","PHARMAEXP","TOT","USD_CAP","A","2019",1376.27,
"EST","PHARMAEXP","TOT","USD_CAP","A","1999",101.901,
"EST","PHARMAEXP","TOT","USD_CAP","A","2000",123.699,
"EST","PHARMAEXP","TOT","USD_CAP","A","2001",139.083,
"EST","PHARMAEXP","TOT","USD_CAP","A","2002",169.659,
"EST","PHARMAEXP","TOT","USD_CAP","A","2003",179.953,
"EST","PHARMAEXP","TOT","USD_CAP","A","2004",208.659,"B"
"EST","PHARMAEXP","TOT","USD_CAP","A","2005",205.453,
"EST","PHARMAEXP","TOT","USD_CAP","A","2006",199.008,
"EST","PHARMAEXP","TOT","USD_CAP","A","2007",226.293,
"EST","PHARMAEXP","TOT","USD_CAP","A","2008",242.689,
"EST","PHARMAEXP","TOT","USD_CAP","A","2009",261.758,
"EST","PHARMAEXP","TOT","USD_CAP","A","2010",279.081,
"EST","PHARMAEXP","TOT","USD_CAP","A","2011",278.914,
"EST","PHARMAEXP","TOT","USD_CAP","A","2012",305.288,
"EST","PHARMAEXP","TOT","USD_CAP","A","2013",316.199,
"EST","PHARMAEXP","TOT","USD_CAP","A","2014",327.704,
"EST","PHARMAEXP","TOT","USD_CAP","A","2015",340.314,
"EST","PHARMAEXP","TOT","USD_CAP","A","2016",385.885,
"EST","PHARMAEXP","TOT","USD_CAP","A","2017",386.578,
"EST","PHARMAEXP","TOT","USD_CAP","A","2018",411.233,
"EST","PHARMAEXP","TOT","USD_CAP","A","2019",416.303,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2006",232.983,"B"
"ISR","PHARMAEXP","TOT","USD_CAP","A","2007",252.202,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2008",247.841,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2009",268.231,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2010",269.02,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2011",279.705,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2012",294.604,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2013",290.03,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2014",287.708,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2015",309.568,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2016",329.683,
"ISR","PHARMAEXP","TOT","USD_CAP","A","2017",333.69,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2002",383.621,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2003",378.862,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2004",394.426,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2005",404.795,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2006",419.752,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2007",414.566,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2008",438.138,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2009",448.281,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2010",458.972,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2011",464.77,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2012",489.476,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2013",501.44,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2014",463.397,"B"
"SVN","PHARMAEXP","TOT","USD_CAP","A","2015",470.779,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2016",500.274,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2017",521.069,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2018",549.661,
"SVN","PHARMAEXP","TOT","USD_CAP","A","2019",573.623,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2004",188.559,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2005",189.344,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2006",217.403,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2007",299.449,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2008",240.267,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2009",245.64,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2010",277.723,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2011",281.157,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2012",295.051,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2013",323.219,"B"
"LVA","PHARMAEXP","TOT","USD_CAP","A","2014",346.969,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2015",388.368,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2016",456.476,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2017",459.409,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2018",494.578,
"LVA","PHARMAEXP","TOT","USD_CAP","A","2019",489.576,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2004",267.679,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2005",304.162,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2006",313.101,"B"
"LTU","PHARMAEXP","TOT","USD_CAP","A","2007",329.799,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2008",351.976,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2009",353.404,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2010",366.647,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2011",386.598,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2012",453.814,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2013",468.395,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2014",495.941,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2015",515.108,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2016",570.369,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2017",535.542,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2018",532.565,
"LTU","PHARMAEXP","TOT","USD_CAP","A","2019",612.477,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2003",231.6,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2004",233.442,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2005",243.792,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2006",267.076,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2007",275.577,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2008",308.209,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2012",474.181,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2013",432.714,"B"
"BGR","PHARMAEXP","TOT","USD_CAP","A","2014",491.214,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2015",516.436,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2016",587.206,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2017",625.799,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2018",631.723,
"BGR","PHARMAEXP","TOT","USD_CAP","A","2019",632.878,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2011",449.422,"B"
"HRV","PHARMAEXP","TOT","USD_CAP","A","2012",465.814,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2013",349.073,"B"
"HRV","PHARMAEXP","TOT","USD_CAP","A","2014",318.187,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2015",320.895,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2016",362.973,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2017",380.545,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2018",389.786,
"HRV","PHARMAEXP","TOT","USD_CAP","A","2019",407.663,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2003",312.821,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2004",316.274,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2005",325.95,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2006",333.488,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2007",360.436,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2008",379.077,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2009",369.715,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2010",333.682,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2011",322.564,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2012",320.283,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2013",331.247,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2014",340.102,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2015",380.214,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2016",421.987,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2017",432.477,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2018",467.61,
"CYP","PHARMAEXP","TOT","USD_CAP","A","2019",433.294,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2003",89.698,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2004",142.562,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2005",153.446,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2006",161.574,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2007",181.682,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2008",215.626,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2009",209.497,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2010",242.256,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2011",320.395,"B"
"ROU","PHARMAEXP","TOT","USD_CAP","A","2012",323.815,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2013",406.055,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2014",369.803,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2015",363.503,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2016",388.742,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2017",367.124,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2018",410.721,
"ROU","PHARMAEXP","TOT","USD_CAP","A","2019",488.395,
